Family,ScientificName,ScientificNameAuthorship,Notes,TaxonId
LOGANIACEAE,"Spigelia hamelioides",Kunth,,69940
LOGANIACEAE,"Spigelia humboldtiana","Cham. & Schltdl.",,80322
LOGANIACEAE,"Strychnos brachistantha",Standl.,,70092
LOGANIACEAE,"Strychnos darienensis",Seem.,,70095
LOGANIACEAE,"Strychnos panamensis",Seem.,,70097
LOGANIACEAE,"Strychnos panamensis var. panamensis",,,177604
LOGANIACEAE,"Strychnos toxifera","R.H. Schomb. ex Lindl.",,70100
LORANTHACEAE,"Oryctanthus alveolatus","(Kunth) Kuijt",,67358
LORANTHACEAE,"Oryctanthus callicarpus",Kuijt,,180986
LORANTHACEAE,"Oryctanthus occidentalis","(L.) Eichler",,67360
LORANTHACEAE,"Oryctanthus spicatus","(Jacq.) Eichler",,67361
LORANTHACEAE,"Passovia pyrifolia","(Kunth) Tiegh.",,77767
LORANTHACEAE,"Peristethium leptostachyum","(Kunth) Tiegh.",,77770
LORANTHACEAE,"Phthirusa pyrifolia","Eichler in Mart.",,80265
LORANTHACEAE,"Struthanthus orbicularis","(Kunth) Blume",,70087
LYTHRACEAE,"Adenaria floribunda",Kunth,,61443
LYTHRACEAE,"Cuphea carthagenensis","(Jacq.) J.F. Macbr.",,63734
LYTHRACEAE,"Lafoensia punicifolia",DC.,,65948
MALPIGHIACEAE,"Adelphia hiraea","(Gaertn.) W.R. Anderson",,61441
MALPIGHIACEAE,"Bronwenia wurdackii","(B. Gates) W.R. Anderson & C. Davis",,90985
MALPIGHIACEAE,"Bunchosia nitida","(Jacq.) DC.",,62552
MALPIGHIACEAE,"Byrsonima crassifolia","(L.) Kunth",,62583
MALPIGHIACEAE,"Byrsonima spicata","(Cav.) DC.",,62587
MALPIGHIACEAE,"Heteropterys laurifolia","(L.) A. Juss.",,65435
MALPIGHIACEAE,"Heteropterys panamensis","Cuatrec. & Croat",,65440
MALPIGHIACEAE,"Hiraea faginea","(Sw.) Nied.",,65477
MALPIGHIACEAE,"Hiraea grandifolia","Standl. & L.O. Williams",,65478
MALPIGHIACEAE,"Hiraea quapara","(Aubl.) Sprague",,65480
MALPIGHIACEAE,"Hiraea reclinata",Jacq.,,65481
MALPIGHIACEAE,"Hiraea smilacina",Standl.,,65482
MALPIGHIACEAE,"Malpighia romeroana",Cuatrec.,,66364
MALPIGHIACEAE,"Mascagnia divaricata","(Kunth) Nied.",,66459
MALPIGHIACEAE,"Mascagnia ovatifolia","(Kunth) Griseb.",,66460
MALPIGHIACEAE,"Spachea membranacea",Cuatrec.,,69875
MALPIGHIACEAE,"Stigmaphyllon ellipticum","(Kunth) A. Juss.",,70057
MALPIGHIACEAE,"Stigmaphyllon hypargyreum","Triana & Planch.",,70059
MALPIGHIACEAE,"Stigmaphyllon lindenianum","A. Juss.",,70060
MALPIGHIACEAE,"Stigmaphyllon puber","(Rich.) A. Juss.",,155861
MALPIGHIACEAE,"Tetrapterys discolor","(G. Mey.) DC.",,70293
MALPIGHIACEAE,"Tetrapterys goudotiana","Triana & Planch.",,70296
MALPIGHIACEAE,"Tetrapterys seemannii","Triana & Planch.",,70299
MALVACEAE,"Abelmoschus moschatus",Medik.,,61365
MALVACEAE,"Hampea albipetala",Cuatrec.,,65297
MALVACEAE,"Hampea appendiculata","(Donn. Sm.) Standl.",,65298
MALVACEAE,"Hampea appendiculata var. longicalyx",Fryxell,,78309
MALVACEAE,"Hibiscus bifurcatus",Cav.,,65445
MALVACEAE,"Hibiscus rosa-sinensis",L.,,65451
MALVACEAE,"Hibiscus sororius",L.,,65454
MALVACEAE,"Pavonia castaneifolia","A. St.-Hil. & Naudin",,67672
MALVACEAE,"Pavonia dasypetala",Turcz.,,67674
MALVACEAE,"Pavonia paniculata",Cav.,,67681
MALVACEAE,"Pavonia rosea","Wall. ex Moris",,67685
MALVACEAE,"Pavonia schiedeana",Steud.,,67686
MALVACEAE,"Sida acuta","Burm. f.",,69631
MALVACEAE,"Sida hirsutissima",Mill.,,69639
MALVACEAE,"Sida rhombifolia",L.,,69646
MALVACEAE,"Sida ulmifolia",Mill.,,69650
MALVACEAE,"Urena lobata",L.,,70700
MARCGRAVIACEAE,"Marcgravia nepenthoides",Seem.,,66427
MARCGRAVIACEAE,"Souroubea sympetala",Gilg,,69870
MELASTOMATACEAE,"Adelobotrys adscendens","(Sw.) Triana",,61439
MELASTOMATACEAE,"Arthrostemma alatum",Triana,,62029
MELASTOMATACEAE,"Arthrostemma ciliatum","Pav. ex D. Don",,62030
MELASTOMATACEAE,"Bellucia grossularioides","(L.) Triana",,62302
MELASTOMATACEAE,"Blakea parasitica","(Aubl.) D. Don",,172263
MELASTOMATACEAE,"Chaetogastra longifolia","(Vahl) DC.",,181519
MELASTOMATACEAE,"Henriettea succosa","(Aubl.) DC.",,65411
MELASTOMATACEAE,"Miconia affinis",DC.,,66673
MELASTOMATACEAE,"Miconia argentea","(Sw.) DC.",,66682
MELASTOMATACEAE,"Miconia barbinervis","(Benth.) Triana",,66685
MELASTOMATACEAE,"Miconia cinnamomea",Beurl.,,181531
MELASTOMATACEAE,"Miconia conobracteata",Michelang.,,181532
MELASTOMATACEAE,"Miconia conospeciosa",Michelang.,,180948
MELASTOMATACEAE,"Miconia dentata","(D. Don) Michelang.",,181533
MELASTOMATACEAE,"Miconia dependens","(D. Don) Judd & Majure",,181534
MELASTOMATACEAE,"Miconia elata","(Sw.) DC.",,66717
MELASTOMATACEAE,"Miconia formicocollina",Michelang.,,180950
MELASTOMATACEAE,"Miconia hondurensis","Donn. Sm.",,66728
MELASTOMATACEAE,"Miconia impetiolaris","(Sw.) D. Don ex DC.",,66731
MELASTOMATACEAE,"Miconia impetiolaris var. impetiolaris",,,78363
MELASTOMATACEAE,"Miconia lacera","(Bonpl.) Naudin",,66736
MELASTOMATACEAE,"Miconia lateriflora",Cogn.,,66737
MELASTOMATACEAE,"Miconia lonchophylla",Naudin,,66741
MELASTOMATACEAE,"Miconia minutiflora","(Bonpl.) DC.",,66746
MELASTOMATACEAE,"Miconia nervosa","(Sm.) Triana",,66752
MELASTOMATACEAE,"Miconia octona","(Bonpl.) Judd & Majure",,181535
MELASTOMATACEAE,"Miconia prasina","(Sw.) DC.",,66761
MELASTOMATACEAE,"Miconia purpureoviolacea","(Cogn.) Michelang.",,181536
MELASTOMATACEAE,"Miconia quinquenervia","(Mill.) Gamba & Almeda",,66766
MELASTOMATACEAE,"Miconia rubescens","(Triana) Gamba & Almeda",,181537
MELASTOMATACEAE,"Miconia rufostellulata",Pittier,,66773
MELASTOMATACEAE,"Miconia serrulata","(DC.) Naudin",,66777
MELASTOMATACEAE,"Miconia shattuckii",Standl.,,66778
MELASTOMATACEAE,"Miconia sulcicaulis","(Poepp. ex Naudin) Ocampo & Almeda",,181538
MELASTOMATACEAE,"Miconia xalapensis","(Bonpl.) M. Gomez",,177167
MELASTOMATACEAE,"Mouriri myrtilloides","(Sw.) Poir.",,66946
MELASTOMATACEAE,"Mouriri myrtilloides subsp. parvifolia","(Benth.) Morley",,78033
MELASTOMATACEAE,"Schwackaea cupheoides","(Benth.) Cogn.",,69461
MELASTOMATACEAE,"Topobea parasitica",Aubl.,,70474
MELIACEAE,"Cedrela odorata",L.,,62874
MELIACEAE,"Guarea grandifolia",DC.,,80197
MELIACEAE,"Guarea guidonia","(L.) Sleumer",,65157
MELIACEAE,"Swietenia macrophylla",King,,70120
MELIACEAE,"Trichilia cipo","(A. Juss.) C. DC.",,70526
MELIACEAE,"Trichilia hirta",L.,,70529
MELIACEAE,"Trichilia pallida",Sw.,,70533
MELIACEAE,"Trichilia pleeana","(A. Juss.) C. DC.",,70534
MELIACEAE,"Trichilia tuberculata","(Triana & Planch.) C. DC.",,70539
MENISPERMACEAE,"Abuta racemosa","(Thunb.) Triana & Planch.",,61370
MENISPERMACEAE,"Abuta seemannii","Triana & Planch.",,176304
MENISPERMACEAE,"Chondrodendron tomentosum","Ruiz & Pav.",,63044
MENISPERMACEAE,"Cissampelos pareira",L.,,63141
MENISPERMACEAE,"Cissampelos tropaeolifolia",DC.,,63142
MENISPERMACEAE,"Disciphania ernstii",Eichler,,64224
MENISPERMACEAE,"Disciphania ernstii var. ernstii",,,78276
MENISPERMACEAE,"Odontocarya tamoides","(DC.) Miers",,67225
MENISPERMACEAE,"Odontocarya tamoides var. canescens","(Miers) Barneby",,78379
MENISPERMACEAE,"Odontocarya truncata",Standl.,,67227
MENYANTHACEAE,"Nymphoides indica","(L.) Kuntze",,67163
MENYANTHACEAE,"Nymphoides indica subsp. indica",,,159382
MONIMIACEAE,"Siparuna cristata","(Poepp. & Endl.) A. DC.",,69684
MONIMIACEAE,"Siparuna guianensis",Aubl.,,69688
MONIMIACEAE,"Siparuna pauciflora","(Beurl.) A. DC.",,69690
MORACEAE,"Artocarpus communis","J. R. Forst. & G. Forst.",,181510
MORACEAE,"Brosimum alicastrum",Sw.,,62505
MORACEAE,"Brosimum alicastrum subsp. bolivarense","(Pittier) C.C. Berg, 1970",,122004
MORACEAE,"Castilla elastica",Sessé,,62794
MORACEAE,"Castilla elastica var. costaricana","(Liebm.) C.C. Berg",,78195
MORACEAE,"Ficus americana",Aubl.,,64869
MORACEAE,"Ficus americana subsp. americana",,,78000
MORACEAE,"Ficus bullenei","I.M. Johnst.",,80187
MORACEAE,"Ficus colubrinae",Standl.,,64882
MORACEAE,"Ficus costaricana","(Liebm.) Miq.",,64883
MORACEAE,"Ficus crocata","(Miq.) Miq.",,64885
MORACEAE,"Ficus dugandii",Standl.,,80188
MORACEAE,"Ficus insipida",Willd.,,64890
MORACEAE,"Ficus maxima",Mill.,,64895
MORACEAE,"Ficus microcarpa","L. f.",,64896
MORACEAE,"Ficus nymphaeifolia",Mill.,,64897
MORACEAE,"Ficus obtusifolia",Kunth,,64898
MORACEAE,"Ficus paraensis","(Miq.) Miq.",,64900
MORACEAE,"Ficus perforata",Miq.,,80189
MORACEAE,"Ficus pertusa","L. f.",,64901
MORACEAE,"Ficus popenoei",Standl.,,64902
MORACEAE,"Ficus tonduzii",Standl.,,64908
MORACEAE,"Ficus trigonata",L.,,64909
MORACEAE,"Ficus yoponensis",Desv.,,64913
MORACEAE,"Maquira guianensis",Aubl.,,66405
MORACEAE,"Maquira guianensis subsp. costaricana","(Standl.) C.C. Berg",,78030
MORACEAE,"Perebea angustifolia","(Poepp. & Endl.) C.C. Berg",,67874
MORACEAE,"Perebea xanthochyma","H. Karst.",,67876
MORACEAE,"Poulsenia armata","(Miq.) Standl.",,68641
MORACEAE,"Pseudolmedia spuria","(Sw.) Griseb.",,68777
MORACEAE,"Sorocea affinis",Hemsl.,,69863
MORACEAE,"Sorocea ruminata","C.C. Berg",,69866
MORACEAE,"Trophis caucana","(Pittier) C.C. Berg",,70662
MORACEAE,"Trophis racemosa","(L.) Urb.",,70665
MUNTINGIACEAE,"Muntingia calabura",L.,,66971
MYRISTICACEAE,"Virola fosteri","D. Santam.",,181821
MYRISTICACEAE,"Virola sebifera",Aubl.,,70809
MYRISTICACEAE,"Virola surinamensis","(Rol. ex Rottb.) Warb.",,70810
MYRSINACEAE,"Ardisia bartlettii",Lundell,,61940
MYRSINACEAE,"Ardisia bartlettii subsp. bartlettii",,,176467
MYRSINACEAE,"Ardisia colombiana",Lundell,,61944
MYRSINACEAE,"Ardisia fendleri",Lundell,,61957
MYRSINACEAE,"Ardisia fruticosa",Lundell,,61960
MYRSINACEAE,"Ardisia guianensis","(Aubl.) Mez",,61965
MYRSINACEAE,"Ardisia guyanensis",,,88988
MYRSINACEAE,"Ardisia opaca",Lundell,,61980
MYRSINACEAE,"Ardisia pellucida",Oerst.,,61984
MYRSINACEAE,"Ardisia pellucida subsp. pellucida",,,77954
MYRSINACEAE,"Ardisia standleyana","P. H. Allen",,80094
MYRSINACEAE,"Ardisia subsessilifolia",Lundell,,61992
MYRSINACEAE,"Parathesis fusca","(Oerst.) Mez",,109505
MYRSINACEAE,"Parathesis microcalyx","Donn. Sm.",,67515
MYRSINACEAE,"Stylogyne turbacensis","(Kunth) Mez",,70104
MYRSINACEAE,"Stylogyne turbacensis subsp. laevis","(Oerst.) Ricketson & Pipoly",,78110
MYRSINACEAE,"Stylogyne turbacensis subsp. turbacensis",,,122162
MYRTACEAE,"Calycolpus warszewiczianus","O. Berg",,62654
MYRTACEAE,"Chamguava schippii","(Standl.) L.R. Landrum",,62995
MYRTACEAE,"Eugenia coloradoensis",Standl.,,64772
MYRTACEAE,"Eugenia galalonensis","(C. Wright ex Griseb.) Krug & Urb.",,64777
MYRTACEAE,"Eugenia hiraeifolia",Standl.,,64780
MYRTACEAE,"Eugenia nesiotica",Standl.,,64783
MYRTACEAE,"Eugenia oerstediana","O. Berg",,64785
MYRTACEAE,"Eugenia principium",McVaugh,,64787
MYRTACEAE,"Eugenia uniflora",L.,,64792
MYRTACEAE,"Eugenia venezuelensis","O. Berg",,64793
MYRTACEAE,"Myrcia fosteri",Croat,,66987
MYRTACEAE,"Myrcia splendens","(Sw.) DC.",,66996
MYRTACEAE,"Psidium friedrichsthalianum","(O. Berg) Nied.",,68784
MYRTACEAE,"Psidium guajava",L.,,68785
MYRTACEAE,"Syzygium jambos","(L.) Alston",,70155
MYRTACEAE,"Syzygium malaccense","(L.) Merr. & L.M. Perry",,70156
MYRTACEAE,"Syzygium melanostictum","(Miq.) Craven & Biffin",,181540
NYCTAGINACEAE,"Boerhavia coccinea",Mill.,,62427
NYCTAGINACEAE,"Guapira standleyana",Woodson,,65153
NYCTAGINACEAE,"Neea amplifolia","Donn. Sm.",,67055
NYCTAGINACEAE,"Neea pittieri",Standl.,,107603
NYCTAGINACEAE,"Pisonia aculeata",L.,,68369
NYMPHAEACEAE,"Nymphaea ampla","(Salisb.) DC.",,67158
NYMPHAEACEAE,"Nymphaea blanda",Planch.,,80247
NYMPHAEACEAE,"Nymphaea conardii",Wiersema,,67159
OCHNACEAE,"Cespedesia spathulata","(Ruiz & Pav.) Planch.",,62931
OCHNACEAE,"Ouratea lucens","(Kunth) Engl.",,67379
OCHNACEAE,"Quiina schippii",Standl.,,69004
OLACACEAE,"Heisteria acuminata","(Bonpl.) Engl.",,65323
OLACACEAE,"Heisteria concinna",Standl.,,65324
OLACACEAE,"Heisteria macrophylla",Oerst.,,65327
ONAGRACEAE,"Ludwigia decurrens",Walter,,66199
ONAGRACEAE,"Ludwigia dodecandra","(DC.) Zardini & P.H. Raven",,66200
ONAGRACEAE,"Ludwigia erecta","(L.) H. Hara",,66201
ONAGRACEAE,"Ludwigia helminthorrhiza","(Mart.) H. Hara",,66203
ONAGRACEAE,"Ludwigia leptocarpa","(Nutt.) H. Hara",,66207
ONAGRACEAE,"Ludwigia octovalvis","(Jacq.) P.H. Raven",,66209
ONAGRACEAE,"Ludwigia torulosa","(Arn.) H. Hara",,66213
OXALIDACEAE,"Averrhoa carambola",L.,,62153
PASSIFLORACEAE,"Passiflora ambigua",Hemsl.,,67578
PASSIFLORACEAE,"Passiflora auriculata",Kunth,,67581
PASSIFLORACEAE,"Passiflora biflora",Lam.,,67583
PASSIFLORACEAE,"Passiflora foetida",L.,,67595
PASSIFLORACEAE,"Passiflora megacoriacea",Porter-Utley,,109736
PASSIFLORACEAE,"Passiflora menispermifolia",Kunth,,67605
PASSIFLORACEAE,"Passiflora misera",Kunth,,67607
PASSIFLORACEAE,"Passiflora nitida",Kunth,,67609
PASSIFLORACEAE,"Passiflora platyloba",Killip,,67614
PASSIFLORACEAE,"Passiflora platyloba var. pubescens","(Griseb.) J.M. MacDougal",,78392
PASSIFLORACEAE,"Passiflora sandrae","J.M. MacDougal",,67617
PASSIFLORACEAE,"Passiflora seemannii",Griseb.,,67618
PASSIFLORACEAE,"Passiflora vitifolia",Kunth,,67627
PHYTOLACCACEAE,"Petiveria alliacea",L.,,67899
PHYTOLACCACEAE,"Phytolacca rivinoides","Kunth & C.D. Bouché",,68090
PICRAMNIACEAE,"Picramnia latifolia",Tul.,,68095
PIPERACEAE,"Peperomia ciliolibractea","C. DC.",,67759
PIPERACEAE,"Peperomia cordulata","C. DC.",,67761
PIPERACEAE,"Peperomia ebingeri",Yunck.,,67774
PIPERACEAE,"Peperomia elata","C. DC.",,67775
PIPERACEAE,"Peperomia glabella","(Sw.) A. Dietr.",,67782
PIPERACEAE,"Peperomia macrostachya","A. Dietr.",,80259
PIPERACEAE,"Peperomia macrostachyos","(Vahl) A. Dietr.",,67802
PIPERACEAE,"Peperomia mameiana","C. DC.",,67806
PIPERACEAE,"Peperomia obscurifolia","C. DC.",,67811
PIPERACEAE,"Peperomia pellucida","(L.) Kunth",,67816
PIPERACEAE,"Peperomia portobellensis",Beurl.,,67824
PIPERACEAE,"Peperomia rotundifolia","(L.) Kunth",,67835
PIPERACEAE,"Peperomia tenuifolia","C. DC.",,67850
PIPERACEAE,"Piper aequale",Vahl,,68165
PIPERACEAE,"Piper albopunctulatissimum","Trel. in Woodson & Schery",,111429
PIPERACEAE,"Piper amphioxys",Trel.,,68170
PIPERACEAE,"Piper arboreum",Aubl.,,68171
PIPERACEAE,"Piper auritum",Kunth,,68179
PIPERACEAE,"Piper biauritum","C. DC.",,68181
PIPERACEAE,"Piper cabagranum","C. DC.",,68187
PIPERACEAE,"Piper cordulatum","C. DC.",,68206
PIPERACEAE,"Piper culebranum","C. DC.",,80268
PIPERACEAE,"Piper darienense","C. DC.",,68215
PIPERACEAE,"Piper dilatatum",Rich.,,68219
PIPERACEAE,"Piper grande",Vahl,,68241
PIPERACEAE,"Piper hispidum",Sw.,,68248
PIPERACEAE,"Piper leptocladum","C. DC.",,68261
PIPERACEAE,"Piper lucigaudens","C. DC.",,68265
PIPERACEAE,"Piper marginatum","(Kunth) Steyerm.",,68270
PIPERACEAE,"Piper multiplinervium","C. DC.",,68276
PIPERACEAE,"Piper peltatum",L.,,68288
PIPERACEAE,"Piper perlasense",Yunck.,,68293
PIPERACEAE,"Piper playablancanum",Trel.,,68302
PIPERACEAE,"Piper pseudo-garagaranum",Trel.,,81183
PIPERACEAE,"Piper pseudogaragaranum",Trel.,,68308
PIPERACEAE,"Piper pseudovariabile",Trel.,,68311
PIPERACEAE,"Piper pubistipulum","C. DC.",,68312
PIPERACEAE,"Piper reticulatum",L.,,68314
PIPERACEAE,"Piper schiedeanum",Steud.,,68320
PIPERACEAE,"Piper seducentifolium",Trel.,,68322
PIPERACEAE,"Piper subnudispicum",Trel.,,177355
PIPERACEAE,"Piper trigonum","C. DC.",,68344
PIPERACEAE,"Piper villiramulum","C. DC.",,68356
PIPERACEAE,"Piper viridicaule",Trel.,,68357
POLYGALACEAE,"Polygala paniculata",L.,,68570
POLYGALACEAE,"Securidaca diversifolia","(L.) S.F. Blake",,69504
POLYGALACEAE,"Securidaca sylvestris",Schltdl.,,69505
POLYGONACEAE,"Coccoloba acuminata",Kunth,,63325
POLYGONACEAE,"Coccoloba coronata",Jacq.,,63328
POLYGONACEAE,"Coccoloba johnstonii","R.A. Howard",,63333
POLYGONACEAE,"Coccoloba manzinellensis",Beurl.,,63337
POLYGONACEAE,"Coccoloba obovata",Kunth,,63339
POLYGONACEAE,"Coccoloba parimensis",Benth.,,63341
POLYGONACEAE,"Persicaria acuminata","(Kunth) M. Gómez",,180998
POLYGONACEAE,"Persicaria punctata",,,110886
POLYGONACEAE,"Triplaris cumingiana","Fisch. & C.A. Mey.",,70634
PROTEACEAE,"Roupala montana",Aubl.,,69200
RAFFLESIACEAE,"Apodanthes caseariae",Poit.,,61911
RHAMNACEAE,"Colubrina glandulosa",Perkins,,63382
RHAMNACEAE,"Colubrina glandulosa var. glandulosa",,,78230
RHAMNACEAE,"Gouania colombiana",Suess.,,65118
RHAMNACEAE,"Gouania croatii","A. Pool",,172405
RHAMNACEAE,"Gouania lupuloides","(L.) Urb.",,65120
RHAMNACEAE,"Gouania polygama","(Jacq.) Urb.",,65121
RHAMNACEAE,"Ziziphus strychnifolia","Triana & Planch.",,80345
RHIZOPHORACEAE,"Cassipourea elliptica","(Sw.) Poir.",,62791
ROSACEAE,"Rosa spinosissima",L.,,69193
RUBIACEAE,"Alibertia dwyeri","Delprete & C.H. Perss.",,61575
RUBIACEAE,"Alibertia edulis","(Rich.) A. Rich. ex DC.",,61576
RUBIACEAE,"Alseis blackiana",Hemsl.,,61596
RUBIACEAE,"Amaioua corymbosa",Kunth,,80085
RUBIACEAE,"Amaioua glomerulata","(Lam. ex Poir.) Delprete & C.H. Perss.",,61612
RUBIACEAE,"Appunia seibertii",Standl.,,61912
RUBIACEAE,"Bertiera guianensis",Aubl.,,62312
RUBIACEAE,"Calycophyllum candidissimum","(Vahl) DC.",,62655
RUBIACEAE,"Carapichea ipecacuanha","(Brot.) L. Andersson",,62735
RUBIACEAE,"Chiococca belizensis",Lundell,,63022
RUBIACEAE,"Chomelia psilocarpa","Dwyer & M.V. Hayden",,63038
RUBIACEAE,"Cosmibuena grandiflora","(Ruiz & Pav.) Rusby",,63549
RUBIACEAE,"Cosmibuena macrocarpa","(Benth.) Klotzsch ex Walp.",,63550
RUBIACEAE,"Coussarea loftonii","(Dwyer & M.V. Hayden) Dwyer",,63599
RUBIACEAE,"Coussarea suaveolens","C.M. Taylor & J.G. Jardim",,181549
RUBIACEAE,"Coutarea hexandra","(Jacq.) K. Schum.",,63604
RUBIACEAE,"Diodella sarmentosa","(Sw.) Bacigalupo & E.L. Cabral",,96169
RUBIACEAE,"Faramea luteovirens",Standl.,,64845
RUBIACEAE,"Faramea occidentalis","(L.) A. Rich.",,64848
RUBIACEAE,"Galianthe spicata","Cabaña Fader & Dessein",,181550
RUBIACEAE,"Genipa americana",L.,,65001
RUBIACEAE,"Geophila croatii",Steyerm.,,65024
RUBIACEAE,"Geophila repens","(L.) I.M. Johnst.",,65027
RUBIACEAE,"Guettarda foliacea",Standl.,,65191
RUBIACEAE,"Hamelia axillaris",Sw.,,65290
RUBIACEAE,"Hamelia patens",Jacq.,,65294
RUBIACEAE,"Hoffmannia longipetiolata",Pol.,,65506
RUBIACEAE,"Hoffmannia subauriculata",Standl.,,65514
RUBIACEAE,"Isertia haenkeana",DC.,,65802
RUBIACEAE,"Isertia haenkeana var. haenkeana",,,170047
RUBIACEAE,"Ixora coccinea",L.,,65812
RUBIACEAE,"Macrocnemum roseum","(Ruiz & Pav.) Wedd.",,66315
RUBIACEAE,"Manettia reclinata",L.,,66385
RUBIACEAE,"Notopleura uliginosa","(Sw.) Bremek.",,67151
RUBIACEAE,"Oldenlandia corymbosa",L.,,67244
RUBIACEAE,"Palicourea acuminata","(Benth.) Borhidi",,67421
RUBIACEAE,"Palicourea brachiata","(Sw.) Borhidi",,180988
RUBIACEAE,"Palicourea cuspidata","(Bredem. ex Schult.) C.M. Taylor",,67429
RUBIACEAE,"Palicourea cyanococca",Borhidi,,181552
RUBIACEAE,"Palicourea deflexa","(DC.) Borhidi",,171538
RUBIACEAE,"Palicourea guianensis",Aubl.,,67436
RUBIACEAE,"Palicourea hoffmannseggiana","(Willd. ex Schult.) Borhidi",,171540
RUBIACEAE,"Palicourea racemosa","(Aubl.) Borhidi",,171544
RUBIACEAE,"Pentagonia macrophylla",Benth.,,67735
RUBIACEAE,"Pittoniotis trichantha",Griseb.,,68403
RUBIACEAE,"Pogonopus exsertus","(Oerst.) Oerst.",,68542
RUBIACEAE,"Posoqueria latifolia","(Rudge) Schult.",,68636
RUBIACEAE,"Psychotria capitata","Ruiz & Pav.",,68814
RUBIACEAE,"Psychotria carthagenensis",Jacq.,,68816
RUBIACEAE,"Psychotria chagrensis",Standl.,,68819
RUBIACEAE,"Psychotria deflexa",DC.,,68828
RUBIACEAE,"Psychotria gracilenta","Müll. Arg.",,68842
RUBIACEAE,"Psychotria graciliflora",Benth.,,68843
RUBIACEAE,"Psychotria grandis",Sw.,,68844
RUBIACEAE,"Psychotria guapilensis","(Standl.) Hammel",,68845
RUBIACEAE,"Psychotria hebeclada",DC.,,68848
RUBIACEAE,"Psychotria hoffmannseggiana","(Schult.) Müll. Arg.",,68850
RUBIACEAE,"Psychotria horizontalis",Sw.,,68851
RUBIACEAE,"Psychotria limonensis","K. Krause",,68857
RUBIACEAE,"Psychotria marginata",Sw.,,68862
RUBIACEAE,"Psychotria micrantha",Kunth,,68863
RUBIACEAE,"Psychotria patens",Sw.,,68879
RUBIACEAE,"Psychotria poeppigiana","Müll. Arg.",,68884
RUBIACEAE,"Psychotria psychotriifolia","(Seem.) Standl.",,68885
RUBIACEAE,"Psychotria tenuifolia",Sw.,,68906
RUBIACEAE,"Randia armata","(Sw.) DC.",,69016
RUBIACEAE,"Randia armata subsp. armata",,,177446
RUBIACEAE,"Randia grandifolia","(Donn. Sm.) Standl.",,69021
RUBIACEAE,"Randia lasiantha","(Standl.) Standl.",,69024
RUBIACEAE,"Ronabea emetica","(L. f.) A. Rich.",,69186
RUBIACEAE,"Ronabea latifolia",Aubl.,,69187
RUBIACEAE,"Rosenbergiodendron formosum","(Jacq.) Fagerl.",,69194
RUBIACEAE,"Sabicea villosa",Schult.,,69283
RUBIACEAE,"Sabicea villosa var. adpressa","(Wernham) Standl.",,78464
RUBIACEAE,"Spermacoce alata",Aubl.,,69906
RUBIACEAE,"Spermacoce densiflora","(DC.) Alain",,69908
RUBIACEAE,"Spermacoce exilis","(L.O. Williams) C.D. Adams",,69909
RUBIACEAE,"Spermacoce ocymifolia","Willd. ex Roem. & Schult.",,69910
RUBIACEAE,"Spermacoce prostrata",Aubl.,,69911
RUBIACEAE,"Spermacoce remota",Lam.,,69913
RUBIACEAE,"Spermacoce tenuior",L.,,69915
RUBIACEAE,"Tocoyena pittieri","(Standl.) Standl.",,70465
RUBIACEAE,"Uncaria tomentosa","(Willd.) DC.",,70686
RUBIACEAE,"Warszewiczia coccinea","(Vahl) Klotzsch",,70872
RUTACEAE,"Citrus aurantiifolia","(Christm.) Swingle",,63167
RUTACEAE,"Citrus aurantium",L.,,63168
RUTACEAE,"Citrus limon","(L.) Osbeck",,63169
RUTACEAE,"Citrus maxima","(Burm.) Merr.",,63170
RUTACEAE,"Citrus reticulata",Blanco,,63171
RUTACEAE,"Citrus sinensis","(L.) Osbeck",,80150
RUTACEAE,"Zanthoxylum acuminatum","(Sw.) Sw.",,70996
RUTACEAE,"Zanthoxylum acuminatum subsp. juniperinum","(Poepp.) Reynel",,78131
RUTACEAE,"Zanthoxylum ekmanii","(Urb.) Alain",,70998
RUTACEAE,"Zanthoxylum panamense","P. Wilson",,71005
RUTACEAE,"Zanthoxylum riedelianum",Engl.,,71008
RUTACEAE,"Zanthoxylum riedelianum subsp. kellermanii","(P. Wilson) Reynel",,159529
RUTACEAE,"Zanthoxylum setulosum","P. Wilson",,71009
SALICACEAE,"Piparea dentata",Aubl.,,181515
SAPINDACEAE,"Allophylus psilospermus",Radlk.,,61585
SAPINDACEAE,"Allophylus punctatus",Radlk.,,87922
SAPINDACEAE,"Cupania americana",L.,,63718
SAPINDACEAE,"Cupania cinerea",Poepp.,,63719
SAPINDACEAE,"Cupania latifolia",Kunth,,63725
SAPINDACEAE,"Cupania rufescens","Triana & Planch.",,63728
SAPINDACEAE,"Cupania seemannii","Triana & Planch.",,63730
SAPINDACEAE,"Matayba apetala",Radlk.,,66465
SAPINDACEAE,"Matayba sylvatica","(Casar.) Radlk.",,181530
SAPINDACEAE,"Paullinia allenii",Standl.,,67630
SAPINDACEAE,"Paullinia baileyi",Standl.,,67631
SAPINDACEAE,"Paullinia bracteosa",Radlk.,,67632
SAPINDACEAE,"Paullinia fibrigera",Radlk.,,67647
SAPINDACEAE,"Paullinia fuscescens",Kunth,,67650
SAPINDACEAE,"Paullinia glomerulosa",Radlk.,,67651
SAPINDACEAE,"Paullinia pinnata",L.,,67659
